date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2022:20:41%20GMT	https://www.aramex.com.au/media/1424/homepagebannerdeliveringgoods.jpg	C:/fastway-php/Fastway-php/www.aramex.com.au/media/1424/homepagebannerdeliveringgoods.35.delayed	(from http://fastwayservices.co/index.php)
23:20:45	109597/109597	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/jquery.min.js(1).download	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/jquery.min.js(1).html	(from http://fastwayservices.co/index.php)
23:20:46	20541/20541	---M--	200	added ('OK')	text/css	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/jquery-ui.css	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/jquery-ui.css	(from http://fastwayservices.co/index.php)
23:20:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Mar%202021%2022:20:47%20GMT	http://fastwayservices.co/address-locator-api/?callback=?	C:/fastway-php/Fastway-php/fastwayservices.co/address-locator-api/index912d.html	(from http://fastwayservices.co/index.php)
23:20:46	4768/4768	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/icon_trolly.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/icon_trolly.png	(from http://fastwayservices.co/index.php)
23:20:47	2250/2250	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/icon_ccl.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/icon_ccl.png	(from http://fastwayservices.co/index.php)
23:20:47	23208/23208	---M--	200	added ('OK')	application/javascript	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/jquery-ui-1.8.16.autocomplete.min.js.download	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/jquery-ui-1.8.16.autocomplete.min.js.download	(from http://fastwayservices.co/index.php)
23:20:49	2772/2772	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/icon_ebay.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/icon_ebay.png	(from http://fastwayservices.co/index.php)
23:20:49	2867/2867	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/icon_franchise.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/icon_franchise.png	(from http://fastwayservices.co/index.php)
23:20:50	4234/4234	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/toolsicon_location.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/toolsicon_location.png	(from http://fastwayservices.co/index.php)
23:20:51	67576/67576	---M--	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/EswTwDVROPY.html	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/EswTwDVROPY.html	(from http://fastwayservices.co/index.php)
23:20:53	14239/14239	---M--	200	added ('OK')	image/png	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/footerlogoscustomers.png	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/footerlogoscustomers.png	(from http://fastwayservices.co/index.php)
23:20:54	61293/61293	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20May%202018%2020:53:28%20GMT	http://fastwayservices.co/index_files/franchiseopportunities2cfs.jpg	C:/fastway-php/Fastway-php/fastwayservices.co/index_files/franchiseopportunities2cfs.jpg	(from http://fastwayservices.co/index.php)
